loss,PSNR,val_loss,val_PSNR
0.01049187314347364,22.22165298461914,0.0021323650318663566,26.87078857421875
0.002098825149005279,26.95277976989746,0.002014749532099813,27.096506118774414
0.0018738593149464577,27.39426040649414,0.001944647601339966,27.56424903869629
0.0017975354072405024,27.679874420166016,0.0014562858559656888,28.476388931274414
0.001556065824115649,28.192495346069336,0.0013141309114871546,28.934829711914062
0.0012228810985106975,29.274921417236328,0.0012850599479861558,29.081146240234375
0.001214864628855139,29.24663734436035,0.0013484769879141822,28.907466888427734
0.0013185106945456937,28.961584091186523,0.0013659265445312486,28.92777442932129
0.0013477350759785623,28.9634952545166,0.0012658588617341592,29.18893814086914
0.0014389854099135847,28.704574584960938,0.001219858101103455,29.340667724609375
0.0014972780540119857,28.462833404541016,0.001432187788304873,28.763111114501953
0.001255924379802309,29.34865379333496,0.0014216886193025857,28.662612915039062
0.0012818520626751706,29.115732192993164,0.0013670089247170836,28.97446060180664
