loss,PSNR,val_loss,val_PSNR
0.02534077120013535,19.687711715698242,0.003855197047814727,24.3441162109375
0.003322900866623968,25.01970863342285,0.002564770717872307,26.04816246032715
0.0022257819306105374,26.650785446166992,0.001866591201396659,27.382213592529297
0.001723307337379083,27.72789764404297,0.0015862029988784343,28.087915420532227
0.001455267935525626,28.441129684448242,0.0013956843712367118,28.655641555786133
0.0013520197261823342,28.790599822998047,0.0013111789035610854,28.936779022216797
0.0012913825776195154,28.989290237426758,0.0012409379868768156,29.182649612426758
0.0011910618550609797,29.345836639404297,0.0011998356506228447,29.313091278076172
0.0012143093807389959,29.257427215576172,0.001156022219802253,29.481760025024414
0.0011471548129338772,29.493803024291992,0.0011080450180452318,29.691640853881836
0.001073587773134932,29.79340362548828,0.0011057220329530537,29.659109115600586
0.0010807090561138467,29.76358413696289,0.0010759148420765995,29.771028518676758
0.0010424639377743005,29.911592483520508,0.0010430186369922011,29.951879501342773
0.000978999194339849,30.16762924194336,0.0010189893731148913,30.004016876220703
0.000985708551015705,30.158533096313477,0.0010209807922365143,30.03167152404785
0.0009477050032000989,30.333995819091797,0.0009027682384476066,30.581462860107422
0.0009290009672986343,30.390113830566406,0.0009738738852320239,30.218067169189453
0.0009422641230048611,30.358081817626953,0.0009172726012184285,30.477445602416992
0.0008774766698479653,30.64849853515625,0.0008900462836027146,30.627817153930664
0.0009136670816224068,30.491060256958008,0.0009062589667155407,30.551807403564453
0.0008938841210328974,30.589921951293945,0.0008774989741505124,30.696237564086914
0.0008599615294951946,30.749706268310547,0.0008807933123898692,30.68545150756836
0.0008823207009118051,30.6380672454834,0.0009506148315267637,30.349502563476562
0.0008507451333571225,30.77698516845703,0.0008225563989253715,30.93359375
0.0008239213583874516,30.94461441040039,0.0008466472331201658,30.814340591430664
0.0007954569574212656,31.084741592407227,0.000829575814132113,30.926719665527344
0.0008351834892528132,30.897476196289062,0.0008744547527749091,30.65558624267578
