loss,PSNR,val_loss,val_PSNR
0.06295006722211838,12.024163246154785,0.06142883896827698,12.13300895690918
0.06462222337722778,11.91586971282959,0.060403022170066836,12.20496654510498
0.0696390476077795,11.59135913848877,0.061604959145188334,12.117207527160645
0.06424367874860763,11.937479972839355,0.06013296619057655,12.222625732421875
0.06698971427977085,11.754124641418457,0.06156918779015541,12.126713752746582
0.036144023109227416,16.019861221313477,0.01895056162029505,17.249042510986328
0.008458044636063278,21.824026107788086,0.0025110965478233995,26.053564071655273
0.0025112975505180656,26.234655380249023,0.002132406656164676,26.81781578063965
0.0021344155888073147,26.7405948638916,0.0021253422484733163,26.832015991210938
0.0016713859746232628,27.824970245361328,0.0016981904045678675,27.789840698242188
0.0016673321253620089,27.821975708007812,0.0018035873537883163,27.506149291992188
0.0018115543527528644,27.4611873626709,0.0015816590748727322,28.035120010375977
0.0015341417165473104,28.190176010131836,0.001547064632177353,28.202281951904297
0.0018108655116520823,27.494338989257812,0.00157125307014212,28.102436065673828
0.0018585375975817442,27.33432388305664,0.0017167909652926027,27.8361873626709
