loss,PSNR,val_loss,val_PSNR
0.036442874760250564,23.39541244506836,0.0025620061217341574,26.481956481933594
0.002048666320042685,27.659814834594727,0.0035276058508316053,25.3131103515625
0.0020769816922256725,27.703083038330078,0.0025152917788363992,26.98845672607422
0.00273833763319999,26.753398895263672,0.0027067993895616383,26.267627716064453
0.001710159090871457,28.597078323364258,0.0016649890184635297,28.902326583862305
0.0020368123907246625,27.91524887084961,0.002099819373979699,27.912792205810547
0.0018072399459197186,28.160545349121094,0.00150326372415293,29.138023376464844
0.0016302078511216678,28.995689392089844,0.00149358903960092,29.122976303100586
0.0016689572378527373,28.707664489746094,0.0018356254283571616,28.007272720336914
0.0014313957971171477,29.205516815185547,0.0018351979440194555,28.1025333404541
0.0015842864403384739,28.796428680419922,0.0020822109456639735,27.72333335876465
