loss,PSNR,val_loss,val_PSNR
0.013490967883262784,20.37679672241211,0.0024876365321688356,26.13530921936035
0.002637325337855145,26.008434295654297,0.0022365040669683365,26.63169288635254
0.002277476899325848,26.60565757751465,0.0018014594097621739,27.668148040771484
0.001758407021407038,27.6564998626709,0.0016547204781090842,28.051593780517578
0.0014477137359790505,28.601049423217773,0.0014420452382182703,28.52317237854004
0.001584951061522588,28.2618408203125,0.0014055691164685414,28.66861915588379
0.0013232136552687734,28.90106773376465,0.0014595698507037015,28.546972274780273
0.0014110597869148478,28.76227378845215,0.0013370371016208082,28.898305892944336
0.0014388511277502402,28.681406021118164,0.0015901389619102702,28.206008911132812
0.0013273265591124072,28.984054565429688,0.0014428569906158374,28.542011260986328
0.0013894335512304678,28.86533546447754,0.0013317774253664538,29.043964385986328
0.0013078489515464752,29.059703826904297,0.00136054273461923,28.923442840576172
0.0013385479134740308,28.816808700561523,0.0012436013465048745,29.24883460998535
0.0012526018224889412,29.258642196655273,0.0011816366430139169,29.4566707611084
0.0012118378363084048,29.32373046875,0.0013046930107520893,29.042675018310547
0.0012819658819353207,29.259414672851562,0.0014570262108463794,28.592199325561523
0.0012458122102543712,29.332895278930664,0.0012422617350239308,29.281539916992188
